ID,PM25,O3,traffic,dpm,lowincome,poc
42003120700,10.680397808199999,37.41416,450.7870451844269,1.2865170179,0.5847058823530776,0.9941176470585082
42003120800,10.6681652055,37.446865,643.9878241937542,1.2830459055,0.7544878316650407,0.8522601984561896
42003130100,10.7081084932,37.394035,22.117474157544553,1.0310874285,0.8536960985624477,1.0
42003130200,10.6950665753,37.4040216667,22.642336307939242,1.0791584292,0.7577790496342045,0.9838369641599776
42003130300,10.6930378082,37.398605,32.21823755608104,1.2145653592,0.7505097022652613,0.9428129829980255
42003130400,10.7186424658,37.382105,48.74774829025805,1.1631990523,0.6720977596740662,0.9806517311609154
42003130600,10.727339726,37.392355,14.214403186560936,1.1943456021,0.6529469973760315,0.9436866037076117
42003140100,10.6547975342,37.4526116667,232.0875956273152,1.376213163,0.23974095365603956,0.3303807010930241
42003140200,10.6640139726,37.42091333329999,179.5518423180503,1.1752951514,0.26096232158009436,0.24429125377007022
42003140300,10.6788835616,37.43213166670001,140.73933852717914,1.229336541,0.21380425990844884,0.17039633324361003
42003140400,10.6754142466,37.4237433333,183.61057346850444,1.2261079309,0.10666666666658012,0.15354838709678711
42003140500,10.692330137,37.3987516667,827.242533973147,1.4791640791,0.2800038031826351,0.4116628175519313
42003140600,10.7047189041,37.4103633333,642.2583456223658,1.1738206567,0.18134375841221856,0.13099870298332777
42003140800,10.704190958899998,37.4320083333,374.3166469890116,1.3071846967,0.27821634307657794,0.17751226797508832
42003141000,10.7278854795,37.3985416667,520.6983912,1.0018904676,0.13068731849,0.0193610842207
42003141100,10.7291180822,37.4131116667,579.247855523,1.2518664162,0.171747211896,0.109293680297
42003141300,10.6794958904,37.45116,526.718922631023,1.4332936535999998,0.33801801903115525,0.27758270190357087
42003141400,10.708652876699999,37.4405116667,705.7912771881292,1.4181794918,0.24072028931288594,0.19848484848510978
42003151600,10.658292876700001,37.5115416667,1137.0601904523687,1.6629075243,0.19496375429253957,0.14231209462030334
42003151700,10.6826032877,37.48351,796.7673505791257,1.6376831753,0.2836851449989919,0.18978102189779963
42003160800,10.620889589,37.620345,22.132760707316795,1.3032252023,0.48745073660913696,0.08348198358893631
42003160900,10.633660547899998,37.57664,322.15856242257263,1.9606431353,0.4028256130454167,0.12462281231152594
42003170200,10.6018380822,37.6985766667,896.5720867862772,2.41346365,0.4657488247144322,0.05137676292815117
42003170600,10.600229589000001,37.69541,82.25730520073272,1.4245299432,0.42640449438205785,0.09101123595498078
42003180300,10.5851736986,37.75653,94.55091545440843,1.5104095308999999,0.6227521501171032,0.4890539483972533
42003180700,10.5682156164,37.79681,1348.3941553807294,1.6443796328999998,0.45089363432355356,0.24513274336293317
42003190300,10.549758630100001,37.876855,1808.346413717258,2.7032940393,0.2570422535211167,0.11569416499010665
42003191100,10.5268410959,37.9435466667,1878.5216271500133,2.3603507101,0.2632831086438795,0.03806502775577549
42003191400,10.5545591781,37.8385983333,216.82518148867456,1.965115058,0.3994586233563294,0.09126063418409709
42003191500,10.5489810959,37.851850000000006,926.0608646518979,1.7765328391,0.44316396018872445,0.24829753797793347
42003191600,10.5207317808,37.9134633333,339.88307395372277,1.2947544398999997,0.4299160669202858,0.2422611036338096
42003191700,10.5403120548,37.8458966667,252.92019165351064,1.0173856805,0.29237963161176284,0.15229806907803808
42003191800,10.5253213699,37.86382,34.294403174332245,0.9006882161,0.27485268960281695,0.09142748526888499
42003191900,10.5178430137,37.899965,248.96051047435873,1.0748376169,0.37165846404391495,0.20338114754090317
42003192000,10.5069290411,37.9332966667,231.11120515630006,1.1307967315000003,0.36138192702136324,0.21243093922642625
42003202200,10.4664367123,38.1511216667,9.181359246381366,1.0229463171,0.4604810996564512,0.4512027491409498
42003202300,10.4787320548,38.00087500000001,299.61063793282193,1.3075693705,0.1501280850302338,0.22550544323466543
42003210700,10.5498665753,37.922765,140.14995076285143,1.6477949783999999,0.4300411522633817,0.7186213991765977
42003220600,10.573450411,37.8129216667,17.37213857603757,1.782507577,0.3755952867680092,0.34808454425335267
42003240600,10.5953643836,37.6158483333,1436.7453165190823,1.6551726336,0.38983793254512267,0.20630749014412
42003241200,10.603526027400001,37.6511916667,332.4769789043851,1.2764876399,0.37619047619070006,0.22023809523838334
42003250300,10.5783923288,37.8355516667,13.381877041,1.5024229333,0.521485797524,0.587808417997
42003250700,10.556579726,37.8984483333,14.4696180261,1.3823998696,0.63137755102,0.779576587796
42003250900,10.5833186301,37.7707983333,476.9850831286221,1.5118958243999998,0.5259842519684236,0.7559055118111874
42003260200,10.5700460274,37.88604,522.6933166802264,1.3008239599,0.3584411642707988,0.26300294406262315
42003260700,10.592970137,37.81282,561.6069319895556,1.4302905862000002,0.19927716575006002,0.5268320830926381
42003260900,10.6003843836,37.7432666667,372.161296619,1.2726539517,0.922977346278,0.9799352750810001
42003261200,10.577640274,37.8260266667,1211.10153958,1.1521464862,0.169605373636,0.178841309824
42003261400,10.5784942466,37.81442,173.90700031745592,1.2398243605,0.7244857694692056,0.7519915029210149
42003261500,10.5803216438,37.8340566667,180.11294432273303,1.2522837262,0.4986706406609703,0.5247524752479347
42003262000,10.598054246600002,37.68774,454.21713824467463,1.4374647475,0.5765113595002694,0.4075732899023306
42003270100,10.5362476712,38.04292,554.4697321317109,1.0723897920999999,0.18906651169191913,0.23860483551343833
42003270300,10.5491257534,37.984545,575.6345896635253,1.2909802594,0.5490196078429757,0.3897656623624146
42003270400,10.5466309589,37.9366383333,76.4471243136,1.7562113559000003,0.520309477756,0.442940038685
42003270800,10.5503035616,37.9628633333,21.328863559521874,1.0120820676,0.23808879484724582,0.23405771286049093
42003271500,10.5564890411,37.91885,129.33147851353428,1.2442813465999998,0.6153337739588586,0.5208195637805001
42003281400,10.4924893151,38.076775,61.793087743417054,1.1282406144,0.4998015085352775,0.468439857086584
42003281500,10.4759383562,38.08735,102.10835745547074,1.2730655832,0.3527221937574844,0.18754325259487406
42003290100,10.5823279452,37.7498583333,302.0523646595775,0.9356930456000001,0.5534506089310798,0.2837167343257077
42003290200,10.5908964384,37.7077883333,64.67340372775425,0.8809076284999999,0.4990039840637523,0.20293824701195276
42003290400,10.6029046575,37.7297033333,121.5682422250883,0.8922999526,0.37842213345560427,0.230136281820396
42003300100,10.5807490411,37.7508116667,38.89606396351587,1.2363876776,0.6207124546526654,0.7099882491187939
42003310200,10.7522805479,37.50392,272.8792914461473,0.7025181587,0.24664189768473652,0.016290368676775822
42003310300,10.7343405479,37.5104433333,111.160415147,0.7929900317,0.169578622816,0.168550873587
42003320400,10.576284109599998,37.7686983333,1189.6856078568987,1.0843922057,0.34992457005990546,0.07656826568268003
42003320600,10.5535876712,37.83981333330001,251.3816988014636,0.8616019682999999,0.26828193832600794,0.136123348017557
42003320700,10.5639673973,37.8091233333,680.9945640093704,0.9188769219,0.3632760898281136,0.11558784676337153
42003401100,10.270450411,38.745129999999996,111.19318742013695,0.5891378917,0.26085721631133557,0.02742661238484165
42003401200,10.3226284932,38.50916,10.354441141896945,0.9438282755,0.587504088976118,0.06705920837423035
42003401300,10.3374794521,38.5287783333,66.26925240726851,1.1150819274,0.19459502431950887,0.07057111676975616
42003402000,10.3522227397,38.41079,16.1753905339677,1.1819774288,0.2805639743247932,0.08199753390874004
42003403500,10.3833476712,38.35174,632.8593795623506,1.0044803143,0.445069860155231,0.135345018859639
42003404000,10.4346169863,38.2035633333,512.998083329,0.6114814839,0.343186733958,0.0689655172414
42003405000,10.4144271233,38.3315,44.96574447199083,0.4800964582,0.22030825022645875,0.01087941976426999
42003406000,10.3250936986,38.6598633333,43.209375220650784,0.44863811760000005,0.2055081212234893,0.02994011976048204
42003407001,10.404709315099998,38.5026066667,6.65111444218554,0.4850521169,0.23809265722889258,0.027500996412920087
42003407002,10.451996438400002,38.2824433333,23.63240255065228,0.5058670756,0.14313489110567468,0.025032746325150682
42003408001,10.437198356200001,38.55718166669999,44.87438036131461,0.529070504,0.14216109897071308,0.031070195627156627
42003408002,10.4643934247,38.3996833333,119.35828718813772,0.6356002608000001,0.08787557047047002,0.08317276814390806
42003409000,10.4541863014,38.54758666669999,32.42768280603943,0.5403983949,0.04090314136125206,0.058327879581157274
42003410000,10.4740789041,38.62312,109.534950703,0.5500424741,0.0998336106489,0.022462562396
42003411000,10.489683561600001,38.6931716667,82.12536207730734,0.5306507908,0.055210672302129164,0.14291374983453412
42003412001,10.4717583562,38.6458466667,139.43844172309713,0.5898232033,0.04965517241379061,0.18770114942537575
42003412002,10.4698230137,38.506355,129.51015486978136,0.5669254753000001,0.05277881387541643,0.0846698992913744
42003413100,10.4694243836,38.415823333300004,32.90801518818276,0.6722278533,0.08901006794514456,0.2276062577875286
42003413201,10.490944931499998,38.33774,116.9457976395115,0.8939302523,0.11108093427484182,0.0475285171102932
42003413202,10.476859452099998,38.4253716667,43.75070320180845,0.7089213265999998,0.1288160833953425,0.016381236038732764
42003413300,10.5008783562,38.2807533333,103.27207159935217,0.8315011608,0.17517489522964758,0.08263069139970176
42003413400,10.518069863,38.1492683333,27.0381196460399,0.8069023031,0.10028182245215499,0.06481916392664586
42003413500,10.501241095899998,38.2470783333,91.43844126598658,0.7606898891,0.22792323099281267,0.1391818472355633
42003414101,10.502956164400002,38.2179016667,117.46845439718102,0.7699368053,0.07633733104902722,0.01827527127354816
42003414102,10.5106224658,38.2222333333,117.80099250791639,0.6823023578,0.09321581196582743,0.09388354700869213
42003414200,10.5303109589,38.0482416667,40.009508098530965,0.7288784462,0.20338829985030518,0.051089799476884336
42003415001,10.5134536986,38.0835216667,45.9312692304846,0.5027955845,0.17608309475499756,0.12236545938230775
42003415002,10.5580964384,37.910595,7.134282935990688,0.5984871567,0.0969710432147983,0.09646569646564865
42003416000,10.5031131507,37.9665283333,111.05794507251707,0.6003365346,0.3158823633327875,0.005477784540467133
42003417100,10.508718082200001,37.9096833333,298.30978945862233,0.6849108913999999,0.24754511382534078,0.06731662024129202
42003417200,10.5101030137,37.8832683333,430.048808052,0.6899892983,0.377494014366,0.0231444533121
42003418000,10.5303345205,37.8697216667,255.693841379,0.7300764741,0.211604095563,0.00739476678043
42003419000,10.5539167123,37.8709633333,398.4183619072361,0.6184482730999998,0.28593483661066316,0.04264462809917943
42003420000,10.650990411,37.5308733333,162.851703529,0.9512672855999998,0.47287811104,0.189171974522
42003421100,10.6312986301,37.60962,513.0330961864994,0.8749690197999999,0.15125671665079346,0.17437636231524145
42003421200,10.5953624658,37.7012983333,111.68014843002084,0.8623257438,0.09963436928703981,0.08226691042043847
42003422000,10.5950969863,37.728055,86.59015942016751,0.6507527504,0.07980786994263445,0.10363938666149208
42003423000,10.6360964384,37.549119999999995,1529.1070598456276,1.3088725536,0.21431127012534346,0.10518783542054064
42003424000,10.6221813699,37.55429333330001,1192.8939038650228,1.8591875334,0.4739987307357157,0.1964389959136853
42003425000,10.596282465799998,37.6040133333,1446.1721287111293,1.3405506306,0.31031468531476925,0.056235431235438144
42003426300,10.5490487671,37.9880583333,96.1793211230985,0.8621293895,0.15542949756884036,0.01831442463532804
42003426400,10.5767219178,37.8051633333,164.73773427845023,0.948792429,0.1507421150278732,0.008116883116890723
42003426700,10.591503835599998,37.7173383333,349.03237273540725,1.0136050611,0.22317018410377146,0.06645711719805322
42003426800,10.5667117808,37.87935499999999,103.30485684942525,0.9994596032,0.0815991237680092,0.021540708287696022
42003427000,10.599150411,37.6156983333,623.4165884085486,1.2797668666999997,0.48535339962372914,0.06046761623218708
42003427100,10.5651391781,37.813845,48.23317276232586,0.7642266571,0.1602904711302348,0.022848034006368905
42003427200,10.5931821918,37.6400666667,263.64060337129274,1.0324939491,0.3087040398259166,0.05677392908370179
42003428100,10.60214,37.61212,232.54369414186849,1.1036169724000002,0.32053422370624873,0.005843071786309816
42003428200,10.6025723288,37.71981,17.162286296701627,0.8762216045,0.1781852374233042,0.05406676069580178
42003429100,10.569540274,37.90783,309.9557162528387,0.9283061999000001,0.25048095421336514,0.09849942285495204
42003429201,10.5311479452,38.07246333329999,169.77569086046026,0.9187346427999998,0.132999334683321,0.1419580419578314
42003429202,10.5579032877,37.952855,306.67176440628145,0.8283988155,0.11407503795282103,0.11385816525684722
42003429300,10.5086586301,38.24219,117.96245020563398,0.7064893971,0.16050024411637756,0.051769087523280535
42003429400,10.531188219200002,38.10562,43.13093541612259,0.9106999874,0.20281306715066877,0.07803992740460013
42003429500,10.5339115068,38.06864833329999,393.12609091908365,0.8803913204,0.26195899127772154,0.15230991337816427
42003429600,10.5255860274,38.133065,531.3755775103484,0.7977587279,0.2058277854375336,0.0816777041942614
42003429700,10.5456364384,38.0180833333,323.79223369525886,0.9650508309,0.2638777152053443,0.028559935639557603
42003430100,10.5402126027,38.0092383333,0.536083649178572,1.0234774508999998,0.22813276265880186,0.04918032786885429
42003430200,10.5225835616,38.1207033333,22.8513336726896,0.9512230503,0.1780434782609468,0.02695652173912387
42003431100,10.529920274,38.0842466667,338.8201142274639,1.0896989378,0.3478260869567504,0.1701595245542746
42003431400,10.5161712329,38.1595816667,34.1602698446,0.8410066267000001,0.254184100418,0.165711307973
42003431500,10.5101287671,38.1614983333,271.14920826253154,0.9989283185,0.37908496732017055,0.1375661375661058
42003432300,10.506775068500001,38.22511000000001,71.24324111071662,0.9494978627999999,0.3843328833262048,0.14942528735627691
42003432400,10.499069863,38.2142066667,516.2555212005061,1.2419527797,0.31622696060729305,0.13191181785345057
42003434000,10.478810137,38.326095,401.62755206103714,1.0794097239,0.10313900356361258,0.05082742316782678
42003435000,10.456298082199998,38.4122216667,601.2832543423311,1.0565793839,0.14812656634735036,0.06834088102116055
42003437000,10.4675690411,38.4359116667,103.85081896988048,0.5865935889,0.08807936770636583,0.12239583333323749
42003439000,10.446013698599998,38.830758333300004,3.74228988885,0.45892036230000005,0.189750692521,0.0734072022161
42003445500,10.3629567123,38.8244966667,330.0098528115519,0.7435516562,0.1657544956996901,0.1029450091216722
42003446000,10.3762054795,38.885145,306.0149836842852,0.6238042138,0.07181653590828267,0.07604103802038371
42003447000,10.3929879452,38.9177883333,28.681148549,0.5536682598,0.113861386139,0.0759803921569
42003448000,10.3721794521,38.9634333333,660.010572081,0.8202750816,0.363778298205,0.215456674473
42003449000,10.3329019178,39.0208383333,10.4042906685,0.8310221443999999,0.19293581466,0.0614567526555
42003450700,10.358392054800001,38.7015566667,26.724633061639373,1.1037108250999998,0.33835078534035207,0.15706806282712305
42003450800,10.3572720548,38.7601016667,25.222124824752115,1.1722027328,0.5538324893486384,0.3004640371229816
42003451101,10.3027909589,39.0018383333,33.835157774419955,0.6500247745,0.14217035831952224,0.044496487119423264
42003451102,10.3062849315,38.9171716667,40.1717447013189,0.6970804852,0.21972341237914167,0.183780937335307
42003451104,10.2561180822,39.158683333300004,25.801882683893307,0.5545443859,0.11618378694766866,0.07726075504831045
42003451105,10.2186879452,39.0967866667,89.46415760851883,0.6463488776,0.34051323977655246,0.20060483870975454
42003451300,10.262930411,38.8200366667,6.909457421886804,0.4744669886,0.06295222060533265,0.09016505251665591
42003452000,10.0484117808,39.3287883333,91.1193559865973,0.3376714893,0.20030148859976935,0.08140192198989937
42003453003,10.0962408219,38.80706500000001,164.84139185300472,0.4331854895,0.21304580693867953,0.047839506172849176
42003453004,10.1266421918,38.88848166670001,36.0679444323026,0.6999398789999999,0.16167014010730066,0.06979421499494647
42003455000,10.0477224658,38.75543,0.395615298618,0.590675008,0.20460893854700002,0.0300279329609
42003456001,10.0645158904,38.53992,64.5910469558734,0.4433727066,0.23486508476699947,0.06520577231426061
42003456003,9.973381643839998,38.60947500000001,116.89821252561197,0.46017040230000006,0.08719798877931123,0.10557653209410157
42003456004,10.0888569863,38.3474483333,297.498641068824,0.7216669674999999,0.15065861019724733,0.06929590017823382
42003457100,10.1736942466,38.3429033333,1199.396919565954,0.9907357209999998,0.3343674811889234,0.08626639061399931
42003457200,10.198024931499997,38.3001083333,72.92671737092577,0.6189543503999999,0.23738469886040825,0.04313619099292129
42003458000,10.1875271233,38.4901216667,296.9923498805909,0.5500926667999999,0.16364829396298583,0.050524934383184054
42003459101,10.393459178099999,38.5793816667,392.7778920850001,0.7397963909,0.271665642286,0.110633066994
42003459102,10.3348375342,38.54395,51.930103122977286,0.5778108607,0.12300325959153673,0.06136560069140771
42003459201,10.2850353425,38.4908,386.17673292403487,0.5696795515,0.14644419291043773,0.1437550362608878
42003459202,10.3387860274,38.3363416667,268.74574281,0.8020494992,0.21399730821,0.0847913862719
42003460001,10.423854520499999,38.4200833333,129.72779586262467,0.8222390557,0.17103051414857862,0.04457751164341341
42003460002,10.4016030137,38.3686666667,472.718314352688,0.7274813243,0.23321657910114563,0.07297139521330669
42003461000,10.4332043836,38.4597716667,159.921380815,0.7703112824999999,0.356426618049,0.0802187784868
42003462100,10.4837684932,38.23689,40.673619952232535,1.3268776744,0.46153846153856565,0.27401630627436363
42003462600,10.4683446575,38.219435,20.10550717592833,1.12355061,0.446109968923564,0.3200341977768923
42003463900,10.462272602699999,38.1986333333,16.80139426538642,1.0916474113,0.4383670233849382,0.23424494649233424
42003464300,10.4461435616,38.1605766667,51.99074153949496,0.9448276643,0.2757861146254081,0.11033857315616723
42003464400,10.4968753425,38.12736833329999,297.1839791875341,1.5259481483,0.6275337837838358,0.39583333333333554
42003465600,10.4396065753,38.1716966667,326.46433091159656,1.145640947,0.30339907679419387,0.1447754930760378
42003465800,10.4167673973,38.18276,34.00152383247995,0.9674590626,0.15392014151564756,0.09216850438231924
42003468700,10.337912876699999,38.25931333330001,918.794858253416,1.4138728215,0.2776154295735377,0.08007013442429427
42003468800,10.3153564384,38.276505,38.38836012442229,1.0138360510999997,0.40670679277705546,0.14961306964729237
42003468900,10.3605457534,38.1955,573.3047294281673,0.9567757576,0.46220633299278424,0.1864147088866507
42003469000,10.4397287671,38.0768383333,813.740307771972,1.3413271658,0.12466194631423745,0.06554910810230351
42003470300,10.3163175342,38.2079083333,55.46558357298153,0.6922206340000001,0.1819037849094768,0.09501008064511139
42003470400,10.2774441096,38.22662999999999,158.71800833698438,0.5266966874,0.13088950701790514,0.061941040079494365
42003470501,10.4119254795,38.0880783333,540.3277509842975,1.6108815664,0.11362992349085196,0.440068007934008
42003470502,10.3799610959,38.1541366667,610.943530107974,1.2925881299,0.10239967737471742,0.0896367877376288
42003470600,10.3206506849,38.239385,186.0954630431616,0.9774818542,0.2812051649924812,0.10932568149216573
42003471000,10.3003356164,38.26377,670.243805873,0.9917709121,0.297583081571,0.0400302114804
42003472100,10.4782991781,37.984566666700005,204.45996698269,1.2962976424000001,0.2956234516927036,0.08629232039632385
42003472200,10.4552627397,37.9818416667,460.18200777587316,1.3295529531,0.1724433033802553,0.06418485237480924
42003472300,10.4796975342,37.95181,481.5418896904531,1.2346398199,0.32131030040335906,0.07403490216822253
42003472400,10.467247945199999,37.9848216667,409.74361284784754,1.126794987,0.13858267716519843,0.04829396325457266
42003473100,10.4395890411,38.0506416667,221.06856508585963,1.2393689447,0.14550524514358382,0.07635734371621873
42003473200,10.4238808219,38.0048616667,578.4771996959842,1.33916741,0.18316858288705284,0.14651539708267391
42003473300,10.4868567123,37.920581666699995,31.074007602489143,0.8046199688,0.19696290670160735,0.03098137535813672
42003473401,10.4328493151,37.9917616667,336.0016501068593,0.8963079226999999,0.20159735610028973,0.08152024235752066
42003473402,10.4135673973,37.982025,656.4103611270207,0.7828572472,0.08990269121351639,0.08387270765892853
42003473500,10.3841835616,38.0521983333,329.89853484479056,0.723287513,0.07822500062773459,0.08604353393084087
42003473601,10.3877183562,38.08116833329999,187.13260925926843,0.916830421,0.12969734884035863,0.11646903820826418
42003473602,10.3481712329,38.1306433333,59.76627773432395,0.631575164,0.16121641181984814,0.1443804649179634
42003474101,10.291814246600001,38.161255,143.2319273409533,0.5065848303,0.10475100171722525,0.13795077275323753
42003474102,10.2896484932,38.130295,216.1172991169997,0.6325177390000001,0.10205761316874398,0.1138545953360579
42003474201,10.203465205499999,38.24905,20.2869266527,0.4866230251,0.0359655981235,0.0703674745895
42003474202,10.162465479500002,38.255495,176.98698782365565,0.569051006,0.05814586890247017,0.1082504388532394
42003474203,10.1960994521,38.2153916667,173.66141289735265,0.7372824929,0.07410655557991033,0.13418110063568384
42003475101,10.3945531507,38.0025316667,320.377420834445,0.6658727897,0.21812746647394365,0.10189260563394938
42003475102,10.3880435616,38.00892,103.313861829,0.6551898183,0.104761904762,0.0380952380952
42003475200,10.295689863,38.1083366667,16.292606902390137,0.5450370287,0.18932943176204226,0.023260687342832473
42003475301,10.3688273973,38.0001883333,236.69505537342468,0.6765093938,0.23302367705521904,0.1241900647948201
42003475303,10.2859717808,38.0887166667,26.254591810662454,0.6464300562,0.09882116879858385,0.011788312014045838
42003475304,10.2554917808,38.1066116667,51.616324525051276,0.6483034192,0.09476851116043233,0.07136655669384688
42003475401,10.456815342500002,37.8928833333,225.88519847079343,0.6391343062,0.10708822029581744,0.03416624171340467
42003475402,10.3634676712,38.0153983333,190.0898105258963,0.8080526724,0.0992658793488088,0.021066070858582767
42003476100,10.497271232899998,37.8968183333,221.7256686073157,0.8563180402,0.3178981276424756,0.1687135091603928
42003476200,10.510482191800001,37.8786933333,346.670659434188,0.9530787243,0.24203247143712447,0.05411906193624912
42003477100,10.5235227397,37.836835,16.079686247503464,0.6725272671,0.2100366506904897,0.00902170848604246
42003477200,10.5625986301,37.78044,119.44439330881119,0.7022933344,0.17049651649682626,0.01808194094758821
42003477300,10.5881589041,37.741865,229.0629218651377,0.8378420648,0.24912934873718282,0.27081945369758437
42003478100,10.598058630100002,37.7351533333,501.2267798024356,0.9335937185,0.2859116022102173,0.12845303867407493
42003478200,10.616315342499998,37.7154366667,85.3913588477462,0.9372718289,0.21564522268748249,0.07670346402729007
42003479000,10.5203684932,37.856585,44.323426837101266,0.7495159518,0.14136669783493014,0.016966067864287428
42003480101,10.5471657534,37.808935,242.9329259402154,0.6795076406,0.4060606060604078,0.32336265884624554
42003480102,10.5115309589,37.8341933333,15.591827257976995,0.6263561202,0.25485122897824714,0.08182406209564626
42003480200,10.6274189041,37.69025,153.1704672503874,0.7003626789,0.2146498524281376,0.04829621679636102
42003480300,10.635930137,37.639495,48.203381848451116,1.0096444922,0.16071428571424687,0.030075187969919173
42003480400,10.671935068500002,37.6104916667,11.959990425618308,0.7078153785,0.182381868719219,0.04789394911268301
42003481000,10.5964939726,37.6929983333,19.679713396981892,1.0498466779,0.6299845975461451,0.4195351573991703
42003482500,10.7296230137,37.4687283333,14.8379161718,1.132011731,0.299606520517,0.140134529148
42003483800,10.736393698599999,37.4466066667,50.393920347909535,1.3364837687,0.6234096692111654,0.7474554707378843
42003484300,10.756859726,37.42262,21.349227924787762,1.1729169848,0.35757666087759865,0.3189461883410303
42003484500,10.7699213699,37.4838266667,8.165422335369412,0.9195156262000002,0.17887047924486194,0.026189203634423838
42003484600,10.763778904099999,37.4460966667,9.25422014143194,0.9472754072000001,0.35708601121978706,0.09400921658992396
42003485000,10.773564931499997,37.3951583333,39.7187375208,1.1257361779,0.456647398844,0.104872006606
42003486700,10.8001673973,37.4067633333,2.4134575308956623,1.1577515874,0.6949685534595238,0.6401617250673571
42003486800,10.794742739700002,37.4482066667,3.165829525482887,1.1091991758,0.5897147678945637,0.7225672877845046
42003486900,10.807200274,37.43718,230.1360826188852,1.0710981955,0.6972010676454535,0.7210300429182632
42003487000,10.8162235616,37.4814283333,357.13989948814,0.8531939998,0.2526824034331588,0.04452789699570612
